target image path,labels,class,anchors
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2324.jpg,!0 0.5143102314285714 0.3233336133333333 0.2432548 0.27448739111111115!0 0.06789762571428572 0.7211726377777778 0.11596002857142858 0.13844251555555556,Face,2
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2328.jpg,!0 0.2093186422222222 0.3778841006289308 0.21308171555555555 0.4292570628930818!0 0.44275288888888886 0.32089980503144655 0.24174365777777776 0.4863071194968554!0 0.8410465577777778 0.46959228930817604 0.22797029777777778 0.4157300377358491!0 0.7625844377777778 0.3951973647798742 0.19099354666666668 0.3925849371069182,Face,4
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2332.jpg,!0 0.22558333333333333 0.45091165644171777 0.18953111111111112 0.36593926380368097!0 0.5111 0.47884018404907974 0.15260044 0.3253656441717791!0 0.799749111111111 0.32790030674846626 0.24385822222222223 0.5084141104294478!0 0.5971953333333334 0.318970245398773 0.11171377777777777 0.19965950920245398!0 0.4722737777777778 0.28972055214723924 0.14123422222222223 0.28888588957055217!0 0.9474857777777778 0.39564325153374236 0.10480844444444445 0.18708282208588956!0 0.09636355555555555 0.423578527607362 0.05134666666666667 0.09222147239263803,Face,7
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2336.jpg,!0 0.582146132596685 0.3054167533333333 0.2698049723756906 0.3085724,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2340.jpg,!0 0.7411795412026726 0.4212793724137931 0.26924731848552336 0.6613552344827586,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2344.jpg,!0 0.3602562375690608 0.14423686222222223 0.18151892817679557 0.25589987555555554,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2348.jpg,!0 0.14268 0.35635133333333335 0.14325644444444444 0.3258973333333333!0 0.5093393333333334 0.3668473333333333 0.21629155555555554 0.456208!0 0.6423677777777778 0.5247263333333333 0.13959733333333335 0.28157933333333335!0 0.8741762222222222 0.5898283333333333 0.15472311111111112 0.33321466666666666,Face,4
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2352.jpg,!0 0.47568010122699383 0.45670546 0.7403809202453988 0.8776492844444445,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2356.jpg,!0 0.5279146488888888 0.3918710677419355 0.18865104444444444 0.3815624!0 0.8891032088888889 0.3781339806451613 0.1857184622222222 0.34655152258064514,Face,2
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2360.jpg,!0 0.4957115581395349 0.45381002888888894 0.6703515016611296 0.7288450488888889,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2364.jpg,!0 0.14636612222222223 0.380889696969697 0.12051422222222222 0.2070796606060606!0 0.32758913777777776 0.3026152181818182 0.14925154666666665 0.3068230848484848!0 0.7386735733333333 0.25660242424242424 0.18461844444444445 0.3944303030303031,Face,3
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2368.jpg,!0 0.33820688888888883 0.4294484149855908 0.16570844444444444 0.3110197521613833!0 0.7178165866666667 0.5960821325648414 0.13876088888888888 0.29463510086455336!0 0.7804511111111111 0.38029452449567724 0.11243911111111111 0.19958731988472622,Face,3
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2372.jpg,!0 0.30709975609756096 0.34950533333333333 0.1581570731707317 0.32277733333333336!0 0.6508992682926829 0.21393966666666667 0.15497317073170733 0.3390826666666667,Face,2
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2376.jpg,!0 0.45515152707581225 0.25934570824053454 0.4045803104693141 0.3401692605790646!0 0.7167105667870036 0.3289709398663697 0.22915955956678702 0.19978480178173721,Face,2
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2380.jpg,!0 0.29694340175953077 0.14028333333333332 0.19173313782991203 0.22706488888888887!0 0.5998011730205278 0.1642591111111111 0.19954838709677422 0.24676844444444446,Face,2
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2384.jpg,!0 0.22930177777777777 0.34011283783783786 0.20769667555555554 0.4604243175675675!0 0.5596424444444444 0.3401584459459459 0.23617866666666668 0.4899327905405405,Face,2
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2388.jpg,!0 0.40800415999999995 0.4236533928571429 0.29176924 0.5962725773809524,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2392.jpg,!0 0.5822865443425077 0.3776621380846325 0.3927651376146789 0.41861336302895324,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2396.jpg,!0 0.5299945276073619 0.21100325111111112 0.29747774846625763 0.3516535466666667,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2400.jpg,!0 0.3841401858190709 0.5237014814814814 0.26405867970660146 0.3851308641975309,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2404.jpg,!0 0.40732237762237766 0.15584853658536585 0.21485944055944056 0.24960439024390244,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2408.jpg,!0 0.4063126948775056 0.44353040935672516 0.3138703786191537 0.5909380116959064,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2412.jpg,!0 0.2019248888888889 0.4755599397590361 0.2088888888888889 0.5,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2416.jpg,!0 0.5875241333333333 0.19637106129032258 0.17022644 0.33155585161290324,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2420.jpg,!0 0.4803793209876543 0.3730157777777778 0.28094346296296296 0.28432523111111113,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2424.jpg,!0 0.2870660533333333 0.37045589576547233 0.1463478933333333 0.3191884820846906!0 0.5422926733333333 0.24920364820846908 0.1528733466666667 0.33249831270358304!0 0.8909762666666667 0.2846057557003257 0.1574733288888889 0.3567513811074918,Face,3
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2428.jpg,!0 0.4645654605263158 0.24398561777777777 0.40738684210526316 0.38157422222222226,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2432.jpg,!0 0.44525268292682924 0.3821120996441281 0.24019658536585364 0.5492348754448398,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2436.jpg,!0 0.14792318222222223 0.38194620289855075 0.2130329111111111 0.41950700869565216!0 0.6030122266666667 0.37031579420289856 0.33678469333333333 0.6322623188405797!0 0.8085016711111112 0.4104501971014493 0.14818952444444444 0.2892900695652174,Face,3
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2440.jpg,!0 0.4896334535809019 0.42507292888888887 0.27055702917771884 0.3514748355555556,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2444.jpg,!0 0.5236481016949153 0.37710052888888884 0.5602122101694915 0.5793631822222223,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2448.jpg,!0 0.31742738386308067 0.26353829268292683 0.21614718826405868 0.3351117073170732!0 0.7444941320293399 0.4394995121951219 0.19316674816625917 0.29095365853658534,Face,2
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2452.jpg,!0 0.6768506088888888 0.2832554567901234 0.20443596888888887 0.4403250679012346,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2456.jpg,!0 0.6253474311111111 0.3108070157894737 0.19761817333333334 0.3541800315789474,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2460.jpg,!0 0.4918172382352941 0.6973742222222222 0.1954543411764706 0.21777777777777776,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2464.jpg,!0 0.2663271111111111 0.5037650462962963 0.21536577777777777 0.33824027777777776,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2468.jpg,!0 0.5200100524691358 0.5743126822222222 0.23674234567901234 0.24968051555555557!0 0.11010385802469136 0.8655886822222222 0.12068825925925925 0.13632745333333335,Face,2
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2472.jpg,!0 0.09714693333333332 0.14222397127937336 0.11292077777777777 0.21038574934725848!0 0.09994475777777778 0.4732486605744125 0.11077603111111112 0.1881611906005222!0 0.09649607111111111 0.8130473054830286 0.10431568000000001 0.20794748825065276!0 0.2962012066666667 0.14040073107049608 0.11307770222222222 0.19390956135770238!0 0.2992804733333333 0.48469751958224544 0.12394523555555556 0.2254145587467363!0 0.2962878977777778 0.8049837258485639 0.11604194222222222 0.1921617859007833!0 0.5002290622222223 0.1454663002610966 0.11616910666666666 0.2008147519582245!0 0.5015495955555556 0.4697538093994778 0.11806358222222221 0.2081684856396867!0 0.5013782177777778 0.811482046997389 0.11294371111111111 0.20348547780678852!0 0.69974678 0.15713416187989557 0.10461356444444445 0.21118598433420366!0 0.7048460911111112 0.4691677545691906 0.11605052444444444 0.20651365535248042!0 0.7007449244444445 0.8142319347258486 0.10945928444444444 0.21220565013054832!0 0.9037911466666666 0.15110743080939948 0.11675932444444445 0.20826733159268931!0 0.9104020066666667 0.48218106266318533 0.11133053333333333 0.20617105483028722!0 0.9000062555555556 0.8233822036553525 0.13755967111111111 0.2631683812010444,Face,15
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2476.jpg,!0 0.4795964559748428 0.4810572243902439 0.5094339622641509 0.6344312195121952,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2484.jpg,!0 0.2777545902004454 0.4352384043887147 0.3204301826280624 0.7044726645768025!0 0.7072828574610245 0.4663563855799373 0.2550591135857461 0.5831633730407523,Face,2
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2488.jpg,!0 0.5519129449838188 0.27966444444444444 0.39734110032362463 0.4346204444444444,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2492.jpg,!0 0.11173688888888889 0.5014962873563219 0.15497777333333335 0.3199908045977012!0 0.40964266666666665 0.2454678304597701 0.18722622222222224 0.3670781609195402!0 0.6984482222222221 0.22161208620689654 0.20898309333333334 0.37222183908045975,Face,3
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2496.jpg,!0 0.4987625352112676 0.18268266666666666 0.2551222535211268 0.2972666666666667,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2500.jpg,!0 0.49947099447513815 0.42713533333333337 0.5422607734806629 0.7188982222222223,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2504.jpg,!0 0.20729789777777777 0.6416454401114207 0.33545314666666665 0.6154963899721448!0 0.62903818 0.4328379164345404 0.41776952888888885 0.7848153426183845,Face,2
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2508.jpg,!0 0.37166991820580475 0.4766401622222223 0.22826081794195252 0.2767372711111111!0 0.8052317862796833 0.2847435888888889 0.22297453298153033 0.2937392222222222,Face,2
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2512.jpg,!0 0.47758588088642656 0.3071390088888889 0.4007366371191136 0.4847185911111111,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2516.jpg,!0 0.34235439643652565 0.26241685923753666 0.18210344320712696 0.3810059941348974!0 0.6141751113585746 0.3254014780058651 0.14961860579064587 0.3618983225806452,Face,2
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2520.jpg,!0 0.13953440222222221 0.19241827113702623 0.1561582977777778 0.2966285422740525!0 0.37218355555555555 0.18272026239067057 0.1476010977777778 0.26054938192419824!0 0.5911960977777778 0.3024033002915452 0.1399479111111111 0.2604671836734694!0 0.6226440622222221 0.47947465597667643 0.14449481333333333 0.2810109271137026!0 0.8662685822222221 0.18042951311953354 0.10369587555555557 0.18334457142857144,Face,5
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2524.jpg,!0 0.5855233333333333 0.2792945054945055 0.22407688888888888 0.4780884615384616,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2528.jpg,!0 0.16210124444444446 0.5321655844155845 0.16372355555555557 0.34186845454545456!0 0.6804031111111111 0.26445649350649353 0.19339155555555557 0.4186746753246753,Face,2
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2532.jpg,!0 0.2418636711111111 0.3141908543046358 0.17970176444444444 0.4230132781456954,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2536.jpg,!0 0.6671185393258428 0.43827305122494437 0.41132696629213483 0.4632476614699332,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2540.jpg,!0 0.14771977777777778 0.24462633228840125 0.1856151111111111 0.39489028213166144!0 0.4485133333333333 0.4038605015673981 0.22855955555555554 0.4805065830721003!0 0.8062975555555556 0.31943793103448276 0.17896800000000002 0.417469592476489,Face,3
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2544.jpg,!0 0.43354914666666666 0.4805496876876877 0.19661021333333334 0.4135882162162162,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2548.jpg,!0 0.6295556034985422 0.2943836444444445 0.1983443381924198 0.22501787555555555,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2552.jpg,!0 0.32507155555555556 0.2520956647398844 0.13926755555555556 0.3039150289017341!0 0.468702 0.20121069364161848 0.17142577777777776 0.3351127167630058!0 0.6368379999999999 0.2616543352601156 0.1381262222222222 0.2855!0 0.7290373333333333 0.2460150289017341 0.15592755555555557 0.3232971098265896,Face,4
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2556.jpg,!0 0.5314118421052632 0.35827 0.39355680263157894 0.44410310666666664,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2560.jpg,!0 0.3729642222222222 0.25204209550561796 0.23555555555555555 0.43802614606741574!0 0.7206375555555555 0.5843828651685393 0.25333333333333335 0.4343730337078652,Face,2
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2564.jpg,!0 0.24751658536585366 0.3141721264367816 0.1663668292682927 0.2904367816091954!0 0.677709512195122 0.23441580459770114 0.23249463902439024 0.3975534482758621,Face,2
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2568.jpg,!0 0.4625417508417508 0.3244268888888889 0.3220228956228956 0.32803377333333333,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2572.jpg,!0 0.48001217105263155 0.4460467483296214 0.6508914473684211 0.700515706013363,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2576.jpg,!0 0.48737931498470954 0.3391944276169265 0.42825486850152905 0.5218746948775056,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2580.jpg,!0 0.4921990196078431 0.2650648780487805 0.330056614379085 0.3808985365853658!0 0.2911885620915033 0.19333 0.3269437908496732 0.3439839024390244,Face,2
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2584.jpg,!0 0.5999267511111112 0.47976512285012285 0.32819202666666664 0.5827058427518428,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2588.jpg,!0 0.5239009733333333 0.36725477288135594 0.2627807688888889 0.6152925966101694,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2592.jpg,!0 0.21860853504672897 0.7494792622222223 0.1952347523364486 0.2610239777777778!0 0.5252521915887851 0.21604291555555555 0.21983490186915888 0.27857049777777776!0 0.8525830560747664 0.12094122 0.1569141074766355 0.21423318222222223,Face,3
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2596.jpg,!0 0.4228416666666667 0.24548422222222221 0.20696166666666668 0.24847777777777777!0 0.6981597222222222 0.21496555555555555 0.2220277777777778 0.2924542222222222,Face,2
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2600.jpg,!0 0.1936588888888889 0.33596944444444443 0.11428222222222222 0.2329456790123457,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2604.jpg,!0 0.5084366197183099 0.4258302222222222 0.5895859154929577 0.6487364444444444,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2608.jpg,!0 0.34851162790697676 0.25390444444444443 0.3057548172757475 0.34920711111111113!0 0.625170099667774 0.32585711111111115 0.3083521594684385 0.31233644444444447,Face,2
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2612.jpg,!0 0.5915410909090909 0.27798533333333336 0.5085989309090909 0.4379368888888889,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2616.jpg,!0 0.36517963555555555 0.3775554074074074 0.29797880000000004 0.6929705185185185,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2620.jpg,!0 0.3330123103448276 0.14273584855233853 0.2517403699059561 0.2832294922048998!0 0.5222613793103449 0.42733695322939863 0.3002971849529781 0.3517546280623608,Face,2
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2624.jpg,!0 0.3532084444444445 0.4135454277286136 0.3508417777777778 0.7579435516224189!0 0.763528 0.4001576401179941 0.3111333333333333 0.6746416401179941,Face,2
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2628.jpg,!0 0.45573290099009905 0.5421924 0.4244499207920792 0.40425566222222226,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2632.jpg,!0 0.5062155688622755 0.24564977777777777 0.2993287425149701 0.3876955555555555,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2636.jpg,!0 0.23805792444444443 0.2434330316091954 0.14686475999999998 0.30270152873563216!0 0.6934533111111111 0.2725298247126437 0.1420063022222222 0.295717908045977,Face,2
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2640.jpg,!0 0.5073683422222223 0.2729563115727003 0.17831763555555555 0.3514358575667656!0 0.7336459266666667 0.2681827982195846 0.17411798222222222 0.31360356083086055,Face,2
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2644.jpg,!0 0.5344780290556901 0.30059289309576837 0.24305878934624697 0.3686365122494432,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2648.jpg,!0 0.4873574671052631 0.376591868596882 0.5136472105263158 0.5873580267260579,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2652.jpg,!0 0.2755881422222222 0.44960553535353537 0.27441096 0.6303288013468014!0 0.62807086 0.23205959595959597 0.1542824711111111 0.3271971717171717!0 0.04328147333333333 0.1226500707070707 0.0829827911111111 0.1949649696969697,Face,3
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2656.jpg,!0 0.5609575675675676 0.498108 0.21983081081081082 0.2709622222222222,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2660.jpg,!0 0.41153705423728815 0.6133372422222222 0.23014526779661018 0.22334523555555558,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2664.jpg,!0 0.40041829268292684 0.37304 0.538230487804878 0.5807688888888889!0 0.7020533536585366 0.5694246666666667 0.4159731707317073 0.40829288888888887,Face,2
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2668.jpg,!0 0.5619697536945812 0.3907262288888889 0.5044840295566503 0.6571987111111111!0 0.24820669950738916 0.4966972777777778 0.41561866009852216 0.4817204133333333,Face,2
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2672.jpg,!0 0.44191346027397266 0.28804907333333335 0.25120931506849314 0.3176361466666666,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2676.jpg,!0 0.49697328160919535 0.48561389777777775 0.6654197068965517 0.82982148,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2680.jpg,!0 0.4300171355498721 0.297068 0.3014358056265985 0.38222222222222224!0 0.7604021918158568 0.4337984444444445 0.2751841432225064 0.4098151111111111,Face,2
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2684.jpg,!0 0.3102135555555556 0.32240751708428245 0.2379617777777778 0.3845813166287016,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2688.jpg,!0 0.7894469064587973 0.26767254180602007 0.18898992873051224 0.4268339799331104,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2692.jpg,!0 0.5124831196319019 0.27581925555555553 0.3619631901840491 0.3952126888888889,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2700.jpg,!0 0.267203263803681 0.32706599999999997 0.17905950920245398 0.18599911111111112!0 0.7428935582822086 0.3483051111111111 0.19480306748466258 0.20058088888888886,Face,2
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2704.jpg,!0 0.5103474707692308 0.2467739688888889 0.33826188307692306 0.3924592,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2708.jpg,!0 0.11697511111111111 0.58983 0.17681955555555554 0.3308187878787879!0 0.329732 0.35420151515151516 0.20468533333333333 0.4269631636363636!0 0.49831377777777774 0.3960415151515152 0.215132 0.4541921212121212!0 0.8279462222222223 0.49016515151515155 0.2642333333333333 0.5249884848484848,Face,4
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2712.jpg,!0 0.7516515488888889 0.33912687096774197 0.34458844888888884 0.6121384569892473,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2716.jpg,!0 0.5174293333333333 0.3127784256559767 0.2358648888888889 0.515930612244898,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2720.jpg,!0 0.16358751785714287 0.3650724911111111 0.22283729166666666 0.24675713777777777!0 0.6211591339285715 0.30339167777777776 0.21195029166666668 0.25057013777777776,Face,2
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2724.jpg,!0 0.27574666666666664 0.19764471299093656 0.19231688888888887 0.35571230211480365!0 0.6277544444444445 0.23135891238670697 0.17562844444444442 0.28956176435045317,Face,2
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2728.jpg,!0 0.45329603647416417 0.4300009511111111 0.6225747416413374 0.7002296444444445,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2732.jpg,!0 0.5956300445682451 0.45859596444444445 0.2567257270194986 0.3311760666666667!0 0.7951494568245125 0.17916848222222223 0.176294 0.20804542666666667!0 0.43796773537604455 0.3577415133333333 0.1862452646239554 0.22106189777777777,Face,3
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2736.jpg,!0 0.24341551111111112 0.4816961459627329 0.1807464311111111 0.3810865838509317!0 0.32216286666666666 0.16947559937888199 0.13408539555555557 0.2747293416149068!0 0.7182794088888889 0.33974068322981366 0.19907066666666667 0.4295813664596273,Face,3
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2744.jpg,!0 0.507010197368421 0.43282698666666664 0.7514203947368422 0.7447361911111111,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2748.jpg,!0 0.26510972 0.4062397341040462 0.29563622222222224 0.6257382890173411!0 0.7176799377777777 0.4015172803468208 0.3131991422222222 0.5659420462427746,Face,2
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2752.jpg,!0 0.6002935555555555 0.45223960990712075 0.36546710666666665 0.7849114551083591!0 0.912667031111111 0.6691922600619196 0.12470666666666667 0.24284334365325078,Face,2
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2756.jpg,!0 0.5215964777777777 0.30945301204819275 0.25184 0.4734542168674699,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2760.jpg,!0 0.15829348222222223 0.17233049523809524 0.13916596888888888 0.2655304888888889!0 0.4478133666666667 0.17035695873015871 0.10071535999999999 0.20384728888888887!0 0.8395512622222222 0.1663587619047619 0.12206545777777777 0.23990259047619047!0 0.5701808777777777 0.2878799047619048 0.05722613333333334 0.11966314285714287!0 0.6429629622222222 0.3114452793650793 0.04782276444444445 0.0921847365079365,Face,5
